"April 5, 2016",5:54 PM,69.3 F,38.8 F,33 %,South,8.3 mph,8.3 mph,30.33 in,0.00 in,0.00 in,0,8 w/m\xc2\xb2 
"April 5, 2016",5:59 PM,68.9 F,38.7 F,33 %,West,7.6 mph,7.6 mph,30.33 in,0.00 in,0.00 in,0,5 w/m\xc2\xb2 
"April 5, 2016",6:05 PM,68.4 F,38.8 F,34 %,South,5.4 mph,5.4 mph,30.34 in,0.00 in,0.00 in,0,2 w/m\xc2\xb2 
"April 5, 2016",6:11 PM,68.0 F,39.4 F,35 %,SW,3.8 mph,8.3 mph,30.34 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:17 PM,68.0 F,39.4 F,35 %,South,4.5 mph,4.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:23 PM,67.6 F,39.7 F,36 %,East,4.5 mph,4.5 mph,30.34 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:29 PM,67.5 F,40.3 F,37 %,East,9.8 mph,9.8 mph,30.34 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:35 PM,67.3 F,40.8 F,38 %,East,6.0 mph,6.0 mph,30.35 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:41 PM,67.1 F,40.6 F,38 %,South,4.5 mph,9.8 mph,30.35 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:46 PM,66.7 F,41.0 F,39 %,NE,2.2 mph,6.0 mph,30.36 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:52 PM,66.6 F,41.5 F,40 %,NE,5.4 mph,5.4 mph,30.36 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",6:58 PM,66.4 F,41.4 F,40 %,SW,5.4 mph,5.4 mph,30.36 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:04 PM,66.0 F,41.7 F,41 %,NW,11.4 mph,11.4 mph,30.37 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:10 PM,65.8 F,42.1 F,42 %,NE,4.5 mph,6.9 mph,30.37 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:16 PM,65.7 F,41.9 F,42 %,South,6.0 mph,6.0 mph,30.37 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:22 PM,65.5 F,41.7 F,42 %,South,3.1 mph,3.1 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:27 PM,65.3 F,41.5 F,42 %,SW,3.1 mph,3.8 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:33 PM,65.1 F,42.1 F,43 %,South,3.1 mph,6.0 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:39 PM,64.9 F,41.9 F,43 %,East,3.1 mph,3.8 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:45 PM,64.6 F,41.5 F,43 %,East,2.2 mph,3.1 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:51 PM,64.4 F,41.4 F,43 %,SW,6.0 mph,6.0 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",7:57 PM,64.4 F,41.4 F,43 %,SW,4.5 mph,4.5 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:03 PM,64.2 F,40.6 F,42 %,SW,6.9 mph,6.9 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:09 PM,64.2 F,41.2 F,43 %,East,2.2 mph,4.5 mph,30.38 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:14 PM,64.0 F,41.2 F,43 %,SE,2.2 mph,5.4 mph,30.39 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:20 PM,63.7 F,41.4 F,44 %,SE,3.8 mph,4.5 mph,30.39 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:26 PM,63.5 F,41.2 F,44 %,SW,2.2 mph,3.1 mph,30.39 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:32 PM,63.3 F,41.5 F,45 %,SSW,5.4 mph,5.4 mph,30.39 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:38 PM,63.1 F,41.5 F,45 %,North,3.8 mph,3.8 mph,30.39 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:44 PM,63.0 F,41.4 F,45 %,NW,0.7 mph,3.8 mph,30.40 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:50 PM,62.8 F,41.7 F,46 %,SW,3.1 mph,3.1 mph,30.40 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",8:56 PM,62.4 F,42.4 F,48 %,SE,4.5 mph,4.5 mph,30.40 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:01 PM,62.2 F,42.8 F,49 %,SE,3.8 mph,4.5 mph,30.40 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:07 PM,62.1 F,42.6 F,49 %,SW,1.6 mph,3.1 mph,30.40 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:13 PM,61.7 F,42.3 F,49 %,North,0.7 mph,2.2 mph,30.40 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:19 PM,61.7 F,42.3 F,49 %,SE,3.1 mph,3.1 mph,30.40 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:25 PM,61.7 F,42.3 F,49 %,West,1.6 mph,3.1 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:31 PM,61.7 F,42.8 F,50 %,SW,1.6 mph,1.6 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:37 PM,61.7 F,42.8 F,50 %,SE,3.1 mph,3.1 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:43 PM,61.7 F,42.3 F,49 %,West,2.2 mph,2.2 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",9:54 PM,61.2 F,42.4 F,50 %,NE,0.7 mph,0.7 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:00 PM,60.4 F,42.3 F,51 %,SW,0.7 mph,0.7 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:06 PM,60.1 F,41.9 F,51 %,South,1.6 mph,1.6 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:12 PM,59.7 F,42.1 F,52 %,SW,1.6 mph,1.6 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:18 PM,59.7 F,42.1 F,52 %,SW,0.7 mph,0.7 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:24 PM,59.4 F,42.3 F,53 %,SW,2.2 mph,2.2 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:30 PM,59.2 F,42.1 F,53 %,South,0.7 mph,1.6 mph,30.42 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:35 PM,59.2 F,42.1 F,53 %,SE,0.7 mph,3.8 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:47 PM,59.0 F,41.9 F,53 %,South,1.6 mph,3.1 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:53 PM,59.0 F,41.9 F,53 %,South,3.1 mph,3.1 mph,30.42 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",10:59 PM,58.8 F,42.3 F,54 %,West,2.2 mph,3.1 mph,30.42 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",11:05 PM,59.0 F,41.9 F,53 %,West,3.1 mph,3.1 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",11:11 PM,58.8 F,42.6 F,55 %,West,2.2 mph,2.2 mph,30.42 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",11:17 PM,58.6 F,42.4 F,55 %,North,3.1 mph,3.8 mph,30.42 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",11:22 PM,58.6 F,42.4 F,55 %,NE,1.6 mph,3.1 mph,30.42 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",11:28 PM,58.6 F,42.1 F,54 %,SW,0.7 mph,0.7 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",11:34 PM,58.6 F,42.4 F,55 %,NE,3.8 mph,3.8 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",11:46 PM,58.6 F,42.4 F,55 %,North,1.6 mph,2.2 mph,30.42 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 5, 2016",11:52 PM,58.5 F,42.4 F,55 %,NW,3.1 mph,3.1 mph,30.41 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
